col0,col1,col2,col3
14 Kołłątaja Street in Olsztyn,Poland,1800-01-01,immovable monument
Former Cistercian chapel in Starzyński Dwór,Poland,1600-01-01,immovable monument
Granary in Myczkowce,Poland,1900-01-01,immovable monument
Granarie in Trzebina,Poland,1700-01-01,immovable monument
Granary in Ryglice,Poland,1756-01-01,immovable monument
Granarie in Trzebina,Poland,1700-01-01,object on the Polish cultural heritage register
Granary Adjoining The Ruins Of Cowdray House On The South West,United Kingdom,1650-01-01,Grade II listed building
Babajaga barn in Särestöniemi,Finland,1960-01-01,protected by the law on the protection of the architectural heritage in Finland
barn in Vuorentaka Manor,Finland,1854-01-01,protected by the law on the protection of the architectural heritage in Finland
Ylipotti loft,Finland,1810-01-01,protected by the law on the protection of the architectural heritage in Finland
Alfândega de Lisboa,Portugal,1765-01-01,Included in protected site
granary in Harju,Finland,1896-01-01,building protected by Decree 480/85 in Finland
granary in Anjala manor museum,Finland,1842-01-01,building protected by Decree 480/85 in Finland
granary in Kuusisto manor,Finland,1812-01-01,building protected by Decree 480/85 in Finland
barn in Perttula special vocational school,Finland,1860-01-01,building protected by Decree 480/85 in Finland
