col0,col1,col2,col3,col4
Den Haag HS railway station,Central European Time,Den Haag Centraal railway station,Amsterdam–Haarlem–Rotterdam railway,Nederlandse Spoorwegen
Den Haag Laan van NOI railway station,Central European Time,Den Haag HS railway station,RandstadRail 3,Nederlandse Spoorwegen
Den Haag HS railway station,Central European Time,Den Haag Laan van NOI railway station,Tram line 16 (The Hague),Nederlandse Spoorwegen
Den Haag Laan van NOI railway station,Central European Time,Den Haag HS railway station,Line E,Nederlandse Spoorwegen
Den Haag HS railway station,Central European Time,Den Haag Laan van NOI railway station,Tram line 11 (The Hague),Nederlandse Spoorwegen
Den Haag Laan van NOI railway station,Central European Time,Den Haag HS railway station,Amsterdam–Haarlem–Rotterdam railway,Nederlandse Spoorwegen
Den Haag HS railway station,Central European Time,Den Haag Laan van NOI railway station,Amsterdam–Haarlem–Rotterdam railway,Nederlandse Spoorwegen
Central Pointe,Mountain Time Zone,South Salt Lake City,Red Line,Utah Transit Authority
Jordan Valley,Mountain Time Zone,2700 West Sugar Factory Road,Red Line,Utah Transit Authority
Historic Gardner,Mountain Time Zone,West Jordan City Center,Red Line,Utah Transit Authority
Daybreak Parkway,Mountain Time Zone,South Jordan Parkway,Red Line,Utah Transit Authority
Central Pointe,Mountain Time Zone,River Trail,Red Line,Utah Transit Authority
Meadowbrook,Mountain Time Zone,Murray North,Red Line,Utah Transit Authority
Fashion Place West,Mountain Time Zone,Murray Central,Red Line,Utah Transit Authority
Historic Gardner,Mountain Time Zone,Bingham Junction,Red Line,Utah Transit Authority
