col0,col1,col2,col3,col4,col5,col6
2031 Slovak International Badminton Championships,WikiProject Badminton/tournament focus list,2031-01-01,Slovak International Badminton Championships,open championship,2031 Slovak International Badminton Championships – Men's doubles,2032 Slovak International Badminton Championships
2030 Slovak International Badminton Championships,WikiProject Badminton/tournament focus list,2030-01-01,Slovak International Badminton Championships,open championship,2030 Slovak International Badminton Championships – Men's doubles,2031 Slovak International Badminton Championships
2029 Slovak International Badminton Championships,WikiProject Badminton/tournament focus list,2029-01-01,Slovak International Badminton Championships,open championship,2029 Slovak International Badminton Championships – Men's doubles,2030 Slovak International Badminton Championships
2028 Slovak International Badminton Championships,WikiProject Badminton/tournament focus list,2028-01-01,Slovak International Badminton Championships,open championship,2028 Slovak International Badminton Championships – Men's doubles,2029 Slovak International Badminton Championships
2027 Slovak International Badminton Championships,WikiProject Badminton/tournament focus list,2027-01-01,Slovak International Badminton Championships,open championship,2027 Slovak International Badminton Championships – Men's doubles,2028 Slovak International Badminton Championships
2026 Slovak International Badminton Championships,WikiProject Badminton/tournament focus list,2026-01-01,Slovak International Badminton Championships,open championship,2026 Slovak International Badminton Championships – Men's doubles,2027 Slovak International Badminton Championships
2025 Slovak International Badminton Championships,WikiProject Badminton/tournament focus list,2025-01-01,Slovak International Badminton Championships,open championship,2025 Slovak International Badminton Championships – Men's doubles,2026 Slovak International Badminton Championships
2024 Slovak International Badminton Championships,WikiProject Badminton/tournament focus list,2024-01-01,Slovak International Badminton Championships,open championship,2024 Slovak International Badminton Championships – Men's doubles,2025 Slovak International Badminton Championships
2023 Slovak International Badminton Championships,WikiProject Badminton/tournament focus list,2023-01-01,Slovak International Badminton Championships,open championship,2023 Slovak International Badminton Championships – Men's doubles,2024 Slovak International Badminton Championships
2022 Slovak International Badminton Championships,WikiProject Badminton/tournament focus list,2022-01-01,Slovak International Badminton Championships,open championship,2022 Slovak International Badminton Championships – Men's doubles,2023 Slovak International Badminton Championships
2021 Slovak International Badminton Championships,WikiProject Badminton/tournament focus list,2021-01-01,Slovak International Badminton Championships,open championship,2021 Slovak International Badminton Championships – Men's singles,2022 Slovak International Badminton Championships
