col0,col1,col2,col3
2019 Manchester City Council election in Fallowfield,2019-05-02,Manchester City Council election,2019 Manchester City Council election
2019 Manchester City Council election in Didsbury West,2019-05-02,Manchester City Council election,2019 Manchester City Council election
2019 Manchester City Council election in Didsbury East,2019-05-02,Manchester City Council election,2019 Manchester City Council election
2019 Manchester City Council election in Deansgate,2019-05-02,Manchester City Council election,2019 Manchester City Council election
2019 Manchester City Council election in Crumpsall,2019-05-02,Manchester City Council election,2019 Manchester City Council election
2019 Manchester City Council election in Clayton & Openshaw,2019-05-02,Manchester City Council election,2019 Manchester City Council election
2019 Manchester City Council election in Chorlton Park,2019-05-02,Manchester City Council election,2019 Manchester City Council election
2019 Manchester City Council election in Chorlton,2019-05-02,Manchester City Council election,2019 Manchester City Council election
2019 Manchester City Council election in Cheetham,2019-05-02,Manchester City Council election,2019 Manchester City Council election
2019 Manchester City Council election in Charlestown,2019-05-02,Manchester City Council election,2019 Manchester City Council election
2019 Manchester City Council election in Burnage,2019-05-02,Manchester City Council election,2019 Manchester City Council election
2019 Manchester City Council election in Brooklands,2019-05-02,Manchester City Council election,2019 Manchester City Council election
2019 Manchester City Council election in Baguley,2019-05-02,Manchester City Council election,2019 Manchester City Council election
2019 Manchester City Council election in Ardwick,2019-05-02,Manchester City Council election,2019 Manchester City Council election
