col0,col1,col2,col3
2013 Tirreno–Adriatico,Cannondale 2013,Cannondale 2013,Italy
2016 Eneco Tour,Lotto NL-Jumbo 2016,Lotto NL-Jumbo 2016,Belgium
2017 Vuelta a España,Cofidis 2017,Bahrain-Merida 2017,Spain
2016 Giro d'Italia,Lampre-Merida 2016,Movistar 2016,Netherlands
2011 Eneco Tour,Rabobank 2011,2011 Quick Step season,Netherlands
2016 Eneco Tour,BMC Racing 2016,BMC Racing 2016,Netherlands
2016 Tour Down Under,UniSA-Australia 2016,Cannondale-Drapac 2016,Australia
2016 Paris–Nice,AG2R La Mondiale 2016,AG2R La Mondiale 2016,France
2012 Eneco Tour,Rabobank 2012,Orica-GreenEDGE 2012,Netherlands
2016 Vuelta a España,Orica-BikeExchange 2016,AG2R La Mondiale 2016,Spain
