col0,col1,col2,col3
"Gatepiers and Gates, Ticket office, Boundary Walls and Railings at Beaumaris Castle",railing,United Kingdom,Beaumaris Castle
dry stone wall surrounding Fagervik Manor Churchyard,stone wall,Finland,Fagervik Manor
"Gatepiers and Gates, Ticket office, Boundary Walls and Railings at Beaumaris Castle",box office,United Kingdom,Beaumaris Castle
Eastern Wall,archaeological site,Israel,Temple Mount
"Gatepiers and Gates, Ticket office, Boundary Walls and Railings at Beaumaris Castle",gate,United Kingdom,Beaumaris Castle
United Hebrew Congregation Synagogue Wall,wall,United Kingdom,Northern School of Contemporary Dance
Boundary wall,wall,United Kingdom,Grosvenor Park
Boundary wall,wall,United Kingdom,Grosvenor Park
Boundary wall,wall,United Kingdom,Grosvenor Park
East Wall of Cachari ruins,wall,India,Cachari Ruins
dry stone wall surrounding Fagervik Manor Churchyard,wall,Finland,Fagervik Manor
ring wall building 2 in Häme Castle,wall,Finland,Häme Castle
ring wall building 1 in Häme Castle,wall,Finland,Häme Castle
dry stone wall in National Museum of Finland,wall,Finland,National Museum of Finland
"Gatepiers and Gates, Ticket office, Boundary Walls and Railings at Beaumaris Castle",wall,United Kingdom,Beaumaris Castle
