col0,col1,col2,col3
Pasewalk railway station,category 4 railway station,Station,1863-03-16
Hagenow Land railway station,category 5 railway station,Station,1846-10-15
Büchen railway station,category 3 railway station,Station,1851-01-01
Wunstorf station,category 3 railway station,station located on surface,1847-01-01
Lutherstadt Wittenberg railway station,category 3 railway station,station located on surface,1859-08-03
Büchen railway station,category 3 railway station,station located on surface,1851-01-01
Lutherstadt Wittenberg railway station,category 3 railway station,central station,1859-08-03
Stolberg Central Station,category 4 railway station,central station,1888-01-01
Ostkreuz,category 3 railway station,junction station,1882-02-07
Wunstorf station,category 3 railway station,S-Bahn station,1847-01-01
Ostkreuz,category 3 railway station,S-Bahn station,1882-02-07
Gießen station,category 2 railway station,Fernbahnhof,1850-08-25
Lutherstadt Wittenberg railway station,category 3 railway station,interchange station,1859-08-03
Büchen railway station,category 3 railway station,interchange station,1851-01-01
