col0,col1,col2,col3
Windows 10,System Policy Editor,ARM architecture,Windows NT
Windows 8,Microsoft Photos,ARM architecture,Windows 8.x
Windows 98,File Manager,IA-32,Windows 9x
Windows 95,File Manager,x86,Windows 9x
MS-DOS,AUTOEXEC.BAT,Intel 8086,computing platform
Windows NT,File Manager,Itanium,Microsoft Windows
Windows 8,Microsoft Photos,x86-64,Microsoft Windows
Windows NT,File Manager,x86-64,Microsoft Windows
Windows 8,Microsoft Photos,IA-32,Microsoft Windows
Windows NT,File Manager,PowerPC,Microsoft Windows
Windows 8,Microsoft Photos,ARM architecture,Microsoft Windows
