col0,col1,col2,col3,col4,col5
ethylene glycol monomethyl ether,Class II combustible liquid,14,256,0.3,1.8
2-heptanone,Class II combustible liquid,7.9,305,465,1.1
propionic acid,Class II combustible liquid,12.1,286,30,2.9
diacetone alcohol,Class II combustible liquid,6.9,334,240,1.8
2-phenylpropene,Class II combustible liquid,6.1,330,240,1.9
"N,N-dimethylformamide",Class II combustible liquid,15.2,307,30,2.2
cyclohexanone,Class II combustible liquid,9.4,312,100,1.1
acetic anhydride,Class II combustible liquid,10.3,282,0.5,2.7
pseudocumene,Class II combustible liquid,6.4,337,125,0.9
butyl acrylate,Class II combustible liquid,9.9,293,55,1.5
acrylic acid,Class II combustible liquid,8.02,286,2,2.4
isoamyl alcohol,Class II combustible liquid,9,270,360,1.2
ethylene glycol monoethyl ether,Class II combustible liquid,15.6,275,1.8,1.7
2-,Class II combustible liquid,11.7,325,50,6.7
