col0,col1,col2,col3,col4,col5
Montacute Conservation Park,Australia,IUCN category III: Natural Monument or Feature,South Australia,291,1971-01-01
Kelly Hill Conservation Park,Australia,IUCN category III: Natural Monument or Feature,South Australia,66,1971-01-01
Kaiserstuhl Conservation Park,Australia,IUCN category III: Natural Monument or Feature,South Australia,520,1979-01-01
Horsnell Gully Conservation Park,Australia,IUCN category III: Natural Monument or Feature,South Australia,432,1985-01-01
Hallett Cove Conservation Park,Australia,IUCN category III: Natural Monument or Feature,South Australia,45,1976-01-01
Finniss Conservation Park,Australia,IUCN category III: Natural Monument or Feature,South Australia,250,1976-01-01
Cox Scrub Conservation Park,Australia,IUCN category III: Natural Monument or Feature,South Australia,205,1970-01-01
Black Hill Conservation Park,Australia,IUCN category III: Natural Monument or Feature,South Australia,318,1993-01-01
Acraman Creek Conservation Park,Australia,IUCN category III: Natural Monument or Feature,South Australia,2,1991-01-01
Cleland Conservation Park,Australia,IUCN category III: Natural Monument or Feature,South Australia,484,1945-01-01
Mount Brown Conservation Park,Australia,IUCN category II: National Park,South Australia,618,1993-01-01
Marino Conservation Park,Australia,IUCN category II: National Park,South Australia,100,1989-01-01
