col0,col1,col2,col3,col4,col5
Draper Town Center,2,Draper,United States of America,TRAX,Draper
Fashion Place West,3,Fashion Place,United States of America,TRAX,Murray
Murray North,2,Murray,United States of America,TRAX,Murray
Midvale Fort Union,2,Midvale,United States of America,TRAX,Midvale
Midvale Center,2,Midvale,United States of America,TRAX,Midvale
Ogden Intermodal Transit Center,2,Ogden,United States of America,FrontRunner,Ogden
Jordan Valley,2,Salt Lake Valley,United States of America,Jordan Station,West Jordan
5600 West Old Bingham Highway,2,Old Bingham Highway,United States of America,TRAX,West Jordan
4800 West Old Bingham Highway,2,Old Bingham Highway,United States of America,TRAX,West Jordan
Historic Gardner,2,Gardner Mill,United States of America,TRAX,West Jordan
Jordan Valley,2,Salt Lake Valley,United States of America,TRAX,West Jordan
West Jordan City Center,2,West Jordan,United States of America,TRAX,West Jordan
West Valley Central,2,West Valley City,United States of America,TRAX,West Valley City
Clearfield,2,Clearfield,United States of America,FrontRunner,Clearfield
