col0,col1,col2,col3
Saint Mary of Petrich Church,Asenovgrad,Bulgaria,Asen's Fortress
Church of Agios Petros,Saronikos Municipality,Greece,Kalyvia Thorikou
Agia Sophia Arta Greece,Artaion Municipality,Greece,Arta
"Saint George Church, Darvenitsa",Sofia Capital Municipality,Bulgaria,Darvenitsa
"Holy Trinity Church, Zhovkva",Zhovkva,Ukraine,Zhovkva
Valga orthodox church,Valga Rural Municipality,Estonia,Valga
Saint Mary church in Chotyniec,Chotyniec,Poland,Chotyniec
Red Church,Vladimir,Russia,Vladimir
Church of the Parigoritissa,Artaion Municipality,Greece,Arta
"Church of the Holy Archangels Michael and Gabriel, Brăila",Brăila,Romania,Brăila
"Saint Procopius church in Bădeuți, Suceava",Suceava County,Romania,Milișăuți
