col0,col1,col2,col3,col4,col5,col6
V436 Cas,-7.6,1,5000,353.1985352915194,57.9055856985333,4610000
HN Andromedae,3,0.56,2500,21.0778177655219,43.1421192507213,4840000
73 Draconis,10.6,0.74,3800,307.8766224550958,74.9546103660244,6010000
Iota Delphini,-4.9,-0.12,6300,309.4546653387505,11.3776726105734,1150000
OX Pup,22,0.66,16000,116.7739898258414,-39.3309959550004,4300000
HD 72660,2.8,0.456,10700,128.5067264785621,-2.1515541378271,1660000
36 Lyncis,21.3,0.49,1230,138.4508893738922,43.2178279830382,5860000
HD 217833,-12.4,1.4,16000,345.6828851501361,55.2363872892301,4170000
22 Eri,20,0.3,5500,55.1597209917122,-5.2107135335599,6430000
41 Tauri,2.3,0.43,7400,61.651713284132,27.599899841511,4930000
HD 34797,17.3,0.45,17000,79.8263044111644,-18.509546688628,4660000
HR 3724,28.9,0.84,6200,140.71190142792,-9.83879422194,3770000
