col0,col1,col2,col3
Constanța,Dobruja,Mamaia,Real'nyj slovar' klassicheskih drevnostej po Ljubkeru
Sibiu,Transylvania,Păltiniș,Sytin Military Encyclopedia
Tulcea,Dobruja,Tudor Vladimirescu,Armenian Soviet Encyclopedia
Vaslui,Western Moldavia,Rediu,Armenian Soviet Encyclopedia
Constanța,Dobruja,Palazu Mare,Armenian Soviet Encyclopedia
Vaslui,Western Moldavia,Bahnari,Armenian Soviet Encyclopedia
Reșița,Banat,Secu,Armenian Soviet Encyclopedia
Constanța,Dobruja,Mamaia,Armenian Soviet Encyclopedia
Reșița,Banat,Moniom,Armenian Soviet Encyclopedia
Vaslui,Western Moldavia,Bahnari,Ottův slovník naučný
Tulcea,Dobruja,Tudor Vladimirescu,Paulys Realenzyklopädie der klassischen Altertumswissenschaft
Constanța,Dobruja,Mamaia,Paulys Realenzyklopädie der klassischen Altertumswissenschaft
Piatra Neamț,Western Moldavia,Văleni,Brockhaus and Efron Encyclopedic Dictionary
Sibiu,Transylvania,Păltiniș,Brockhaus and Efron Encyclopedic Dictionary
Calafat,Oltenia,Ciupercenii Vechi,Sytin Military Encyclopedia
