col0,col1,col2,col3,col4
High Point State Park,Sussex County,New Jersey state park,15413,New Jersey Division of Parks and Forestry
Rancocas State Park,New Jersey,New Jersey state park,1252,New Jersey Division of Parks and Forestry
Farny State Park,New Jersey,New Jersey state park,4866,New Jersey Division of Parks and Forestry
Washington Rock State Park,New Jersey,New Jersey state park,52,New Jersey Division of Parks and Forestry
Monmouth Battlefield State Park,Freehold Township,New Jersey state park,1818,New Jersey Division of Parks and Forestry
Washington Crossing State Park,Hopewell Township,New Jersey state park,3575,New Jersey Division of Parks and Forestry
Voorhees State Park,New Jersey,New Jersey state park,1336,New Jersey Division of Parks and Forestry
Swartswood State Park,Swartswood,New Jersey state park,3460,New Jersey Division of Parks and Forestry
Stephens State Park,New Jersey,New Jersey state park,805,New Jersey Division of Parks and Forestry
Ringwood State Park,New Jersey,New Jersey state park,4444,New Jersey Division of Parks and Forestry
Parvin State Park,New Jersey,New Jersey state park,2092,New Jersey Division of Parks and Forestry
Long Pond Ironworks State Park,New Jersey,New Jersey state park,6911,New Jersey Division of Parks and Forestry
Kittatinny Valley State Park,New Jersey,New Jersey state park,5656,New Jersey Division of Parks and Forestry
