col0,col1,col2,col3,col4
Ksar of Lghlad,mud,heritage,0.97,Morocco
Ksar of Izakhniwn,mud,heritage,0.4,Morocco
Ksar of Igharghar,mud,heritage,2.73,Morocco
Ksar of Gorguir,mud,heritage,0.46,Morocco
Ksar of Bounou,mud,heritage,2.07,Morocco
Ksar of Asrir,mud,heritage,5.69,Morocco
Ksar of Amamou,mud,heritage,2.74,Morocco
Ksar of Akhlouf,mud,heritage,5.29,Morocco
Ksar of Ait Zemrou,mud,heritage,0.29,Morocco
Ksar of Ait Khardi,mud,heritage,0.27,Morocco
Ksar of Ait Issa ou Brahim,mud,heritage,0.13,Morocco
Ksar of Agni,mud,heritage,1.08,Morocco
Ksar of Aghla Oudrar,mud,heritage,3.13,Morocco
Ksar of Tirraf,mud,heritage,1.41,Morocco
Ksar of N'Ayt Gazzou,mud,heritage,0.13,Morocco
