col0,col1,col2,col3
Guimaras,Buenavista,UTC+08:00,Western Visayas
Iloilo,Cabatuan,UTC+08:00,Western Visayas
Marinduque,Boac,Philippine Standard Time,Mimaropa
Nueva Ecija,Zaragoza,UTC+08:00,Central Luzon
Mountain Province,Tadian,UTC+08:00,Cordillera Administrative Region
Ifugao,Banaue,UTC+08:00,Cordillera Administrative Region
Lanao del Sur,Poona Bayabao,UTC+08:00,Bangsamoro
Rizal,Angono,UTC+08:00,Calabarzon
Quezon,Agdangan,UTC+08:00,Calabarzon
Quirino,Aglipay,UTC+08:00,Cagayan Valley
Pangasinan,Basista,UTC+08:00,Ilocos Region
