col0,col1,col2,col3,col4
The War Machines,1966-06-25,First Doctor,London,Innes Lloyd
An Unearthly Child,1963-11-23,Susan Foreman,Coal Hill School,Verity Lambert
The Daleks,1964-02-01,Susan Foreman,Skaro,Verity Lambert
Marco Polo,1964-02-22,Susan Foreman,Dunhuang,Verity Lambert
The Time Meddler,1965-07-03,First Doctor,Kingdom of Northumbria,Verity Lambert
The Edge of Destruction,1964-02-08,First Doctor,TARDIS,Verity Lambert
An Unearthly Child,1963-11-23,First Doctor,TARDIS,Verity Lambert
The Edge of Destruction,1964-02-08,Ian Chesterton,TARDIS,Verity Lambert
An Unearthly Child,1963-11-23,Ian Chesterton,TARDIS,Verity Lambert
The Edge of Destruction,1964-02-08,Barbara Wright,TARDIS,Verity Lambert
An Unearthly Child,1963-11-23,Barbara Wright,TARDIS,Verity Lambert
