col0,col1,col2,col3,col4
OH 359.634 -0.195,J2000.0,OH/IR star,10.121,-29.35
OH 359.487 +0.081,J2000.0,OH/IR star,9.58,-29.3316222
OH 0.274 +0.086,J2000.0,OH/IR star,9.79,-28.6576278
OH 359.748 +0.274,J2000.0,OH/IR star,8.99,-29.0078778
OH 359.640 -0.084,J2000.0,OH/IR star,6.881,-29.2870611
[TVH89] 156,J2000.0,OH/IR star,8.238,-29.0829556
OH 359.576 -0.091,J2000.0,OH/IR star,11.91,-29.3451167
IRAS 18351-2345,J2000.0,OH/IR star,6.202,-23.7213073775886
IRAS 12123-6157,J2000.0,OH/IR star,4.534,-62.2339726087472
IRC -10151,J2000.0,OH/IR star,15,-10.7349994392007
OH 359.873 -0.209,J2000.0,OH/IR star,10.42,-29.154056
OH 359.888 -0.051,J2000.0,OH/IR star,12.03,-29.058083
OH 359.902 +0.061,J2000.0,OH/IR star,10.198,-28.987972
