col0,col1,col2,col3
Tupungatito,volcano,South America,Southern Andean Volcano Observatory
Lastarria,volcano,Americas,Southern Andean Volcano Observatory
Antuco,volcano,Americas,Southern Andean Volcano Observatory
Puyehue-Cordón Caulle,volcano,South America,Southern Andean Volcano Observatory
Lanín,volcano,Americas,Southern Andean Volcano Observatory
Irruputuncu,volcano,Americas,Southern Andean Volcano Observatory
Copahue,volcano,South America,Southern Andean Volcano Observatory
Parinacota,volcano,Americas,Southern Andean Volcano Observatory
"Guallatiri, Chile",volcano,Americas,Southern Andean Volcano Observatory
Lonquimay,volcano,Americas,Southern Andean Volcano Observatory
Chaité,volcano,South America,Southern Andean Volcano Observatory
Santa Isabel,shield volcano,Americas,Observatorio Vulcanológico y Sismológico de Manizales
Mount Nyiragongo,stratovolcano,Africa,Goma Volcanological Observatory
Santa Isabel,mountain,Americas,Observatorio Vulcanológico y Sismológico de Manizales
Chiles,mountain,Americas,Observatorio Vulcanológico y Sismológico de Pasto
