col0,col1,col2,col3,col4,col5
NGC 4088,50.5391755279074,14,J2000.0,1788-03-09,10.3
NGC 4041,62.1372488551137,22.6,J2000.0,1790-01-01,11.1
NGC 4037,13.4010266680331,16,J2000.0,1784-04-08,12
NGC 4032,20.0738800184206,19.42,J2000.0,1785-04-27,12.2
NGC 3995,32.294067,50.75,J2000.0,1864-02-05,12.1
NGC 3968,11.968362,88.72,J2000.0,1784-04-17,11.9
NGC 3935,32.403818982383,48.69,J2000.0,1827-04-29,13.3
NGC 3930,38.0151333,12.36,J2000.0,1787-01-01,12.5
NGC 3882,-56.3909667,23.34,J2000.0,1834-04-03,12.5
NGC 3839,10.7847722,60.81,J2000.0,1882-04-19,13.2
NGC 3783,-37.7386134993465,41.6,J2000.0,1835-04-21,13.43
NGC 3763,-9.8466889,85.4,J2000.0,1880-01-01,12.8
NGC 3749,-37.9973306,36.25,J2000.0,1835-04-21,8.705
