col0,col1,col2,col3
HD 269343,long period variable,232.35,1861.8507
V* WX Cyg,Mira variable,32,1125.9993
HD 232820,semiregular variable star,6,624.1029
V* SX Sco,semiregular variable star,-37.9,758.0926
V* IV CMa,SRC semiregular,23,1883.9488
V* GY Mon,slow irregular variables of late spectral types,38.8,1448.4357
V* IT Mon,slow irregular variables of late spectral types,99.87,4.8
V* VW Gem,slow irregular variables of late spectral types,14,1532.3322
HD 34467,slow irregular variables of late spectral types,18,1491.4243
HD 247224,slow irregular variables of late spectral types,22,1462.4159
V* DH Gem,slow irregular variables of late spectral types,-8,1430.4105
LEE 18,SRA semi-regular,-17,833.6112
HD 52432,SRB semi-regular,22.9,707.3637
V* V374 CMa,SRB semi-regular,37.38,1247.8163
