col0,col1,col2,col3
Gorni Bogrov,Sofia City Province,Brockhaus and Efron Encyclopedic Dictionary,565
Shtraklevo,Ruse Province,Brockhaus and Efron Encyclopedic Dictionary,174
Katselovo,Ruse Province,Brockhaus and Efron Encyclopedic Dictionary,222
Posabina,Targovishte Province,Sytin Military Encyclopedia,367
Pirgovo,Ruse Province,Brockhaus and Efron Encyclopedic Dictionary,68
Petleshkovo,General Toshevo Municipality,Sytin Military Encyclopedia,235
Struino,Shumen Province,Sytin Military Encyclopedia,282
"Benkovski, Varna Province",Varna Province,Sytin Military Encyclopedia,189
Zaraevo,Targovishte Province,Sytin Military Encyclopedia,299
Kalitinovo,Stara Zagora Province,Sytin Military Encyclopedia,162
