col0,col1,col2,col3,col4
NGC 6491,Lewis A. Swift,J2000.0,NGC 6493A,5627
NGC 6510,Lewis A. Swift,J2000.0,NGC 6511,4282
NGC 6762,Lewis A. Swift,J2000.0,NGC 6763,2928
NGC 1577,Lewis A. Swift,J2000.0,NGC 1575,9338
NGC 5325,Lewis A. Swift,J2000.0,NGC 5325A,3380
NGC 1077A,Lewis A. Swift,J2000.0,NGC 1077,8961
NGC 6053,Lewis A. Swift,J2000.0,NGC 6057,10647
NGC 1006,Lewis A. Swift,J2000.0,NGC 1010,4588
NGC 856,Lewis A. Swift,J2000.0,NGC 859,6017
NGC 1464,Lewis A. Swift,J2000.0,NGC 1471,1730
NGC 1575,Lewis A. Swift,J2000.0,NGC 1577,9336
NGC 1233,Lewis A. Swift,J2000.0,NGC 1235,4389
NGC 2686A,"William Parsons, 3rd Earl of Rosse",J2000.0,NGC 2686,15662
NGC 4301,"William Parsons, 3rd Earl of Rosse",J2000.0,NGC 4303A,1283
