col0,col1,col2,col3
Polanco Lift,Valparaíso,Historical Monument of Chile,Chile
Heidelberger Bergbahn,Heidelberg,Kulturdenkmal,Germany
Dresden Funicular Railway,Dresden,Kulturdenkmal,Germany
Dresden Suspension Railway,Dresden,Kulturdenkmal,Germany
Nerobergbahn,Wiesbaden,Kulturdenkmal,Germany
Malbergbahn,Rhineland-Palatinate,Kulturdenkmal,Germany
Paranapiacaba Funicular,Santo André,CONDEPHAAT Good Class,Brazil
Elevador de Santa Luzia,Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela,heritage without legal protection,Portugal
Bom Jesus do Monte Funicular,Nogueiró e Tenões,National Monument of Portugal,Portugal
Elevador do Lavra,Santo António (Lisbon),National Monument of Portugal,Portugal
Ascensor da Glória,Santa Maria Maior,National Monument of Portugal,Portugal
Ascensor da Bica,Misericórdia (Lisbon),National Monument of Portugal,Portugal
Festungsbahn,Altstadt (Salzburg),Denkmalgeschütztes Objekt,Austria
