col0,col1,col2,col3,col4
East Bay North,bus rapid transit,United States of America,2018-08-13,East Bay South
Towne Centre Boulevard,bus rapid transit,United States of America,2018-08-13,East Bay North
400 South,bus rapid transit,United States of America,2018-08-13,Center Street
Lakeview,bus rapid transit,United States of America,2018-08-13,UVU
UVU,bus rapid transit,United States of America,2018-08-13,Lakeview
Main Street,bus stop,United States of America,2018-08-13,Lakeview
University Place,bus stop,United States of America,2018-08-13,2230 North
2230 North,bus stop,United States of America,2018-08-13,BYU Stadium
BYU Stadium,bus stop,United States of America,2018-08-13,BYU North Campus
BYU North Campus,bus stop,United States of America,2018-08-13,BYU South Campus
BYU South Campus,bus stop,United States of America,2018-08-13,Joaquin
Joaquin,bus stop,United States of America,2018-08-13,Academy Square
