col0,col1,col2,col3,col4
Carver County,5.8,Jonathan Carver,McLeod County,United States of America
Brown County,1.2,Joseph R. Brown,Watonwan County,United States of America
Martin County,2.4,Morgan Lewis Martin,Watonwan County,United States of America
Benton County,1.2,Thomas Hart Benton,Morrison County,United States of America
Cass County,16,Lewis Cass,Morrison County,United States of America
Carver County,5.8,Jonathan Carver,Scott County,United States of America
Dakota County,4.2,Sioux,Scott County,United States of America
Beltrami County,18,Giacomo Beltrami,Lake of the Woods County,United States of America
Otter Tail County,11,Otter Tail Lake,Wilkin County,United States of America
Clay County,0.7,Henry Clay,Wilkin County,United States of America
Aitkin County,8.7,William Alexander Aitken,Mille Lacs County,United States of America
Benton County,1.2,Thomas Hart Benton,Mille Lacs County,United States of America
