col0,col1,col2,col3
Ardana,Plutocracy of Ardana,Beta Quadrant,The Worlds of the Federation
Izar,Izar Colony,Alpha Quadrant,The Worlds of the Federation
Ardana,Plutocracy of Ardana,Beta Quadrant,Star Trek Maps
Sherman's Planet,Sherman's Planet Joint Admisitrative Territory,Beta Quadrant,Star Trek Maps
Son'a,Son'a Solidarity,Beta Quadrant,Star Trek: Star Charts
Ardana,Plutocracy of Ardana,Beta Quadrant,Star Trek: Star Charts
Sherman's Planet,Sherman's Planet Joint Admisitrative Territory,Beta Quadrant,Star Trek: Star Charts
Izar,Izar Colony,Alpha Quadrant,Star Trek: Star Charts
Ardana,Plutocracy of Ardana,Beta Quadrant,Magic to Make the Sanest Man Go Mad
Terra Nova,Terra Nova Colony,Alpha Quadrant,Star Trek Fleet Command
Capella IV,Ten Tribes of Capella,Alpha Quadrant,Star Trek: Star Charts
