col0,col1,col2,col3,col4
Schloss in Schwarzenbruck,architectural heritage monument in Bavaria,Schwarzenbruck,Germany,manor house
Herrensitz in Schnaittach,architectural heritage monument in Bavaria,Schnaittach,Germany,manor house
"Schlossanlage, sog. Altes Schloss in Simmelsdorf",architectural heritage monument in Bavaria,Simmelsdorf,Germany,manor house
Ehemaliges Pflegschloss in Velden,architectural heritage monument in Bavaria,Velden,Germany,manor house
Herrensitz in Kirchensittenbach,architectural heritage monument in Bavaria,Kirchensittenbach,Germany,manor house
Ehemaliges Schloss in Hartenstein,architectural heritage monument in Bavaria,Hartenstein,Germany,manor house
Ehemaliges Pflegschloss in Velden,architectural heritage monument in Bavaria,Velden,Germany,feature
Herrensitz in Kirchensittenbach,architectural heritage monument in Bavaria,Kirchensittenbach,Germany,feature
Ehem. Herrensitz in Schwarzenbruck,architectural heritage monument in Bavaria,Schwarzenbruck,Germany,water castle
Neues Schloss Freyenstein,Kulturdenkmal,Wittstock/Dosse,Germany,Schloss
Petzenschloss,architectural heritage monument in Bavaria,Nuremberg,Germany,Schloss
Herrensitz Glockenhof,architectural heritage monument in Bavaria,Nuremberg,Germany,Schloss
