col0,col1,col2,col3,col4,col5
2019 Trofeo Andratx-Lloseta,2018 Trofeo Lloseta-Andratx,Trofeo Lloseta-Andratx 2020,1.1,Spain,road bicycle racing
2018 Trofeo Lloseta-Andratx,2017 Trofeo Andratx-Mirador des Colomer,2019 Trofeo Andratx-Lloseta,1.1,Spain,road bicycle racing
2017 Trofeo Andratx-Mirador des Colomer,2016 Trofeo Pollença-Andratx,2018 Trofeo Lloseta-Andratx,1.1,Spain,road bicycle racing
2016 Trofeo Pollença-Andratx,2015 Trofeo Andratx,2017 Trofeo Andratx-Mirador des Colomer,1.1,Spain,road bicycle racing
2015 Trofeo Andratx,2014 Trofeo Platja de Muro,2016 Trofeo Pollença-Andratx,Trofeo Lloseta-Andratx,Spain,road bicycle racing
2011 Trofeo Magaluf-Palmanova,2010 Trofeo Magaluf-Palmanova,2013 Trofeo Platja de Muro,Trofeo Lloseta-Andratx,Spain,road bicycle racing
2010 Trofeo Magaluf-Palmanova,2009 Trofeo Pollença,2011 Trofeo Magaluf-Palmanova,Trofeo Lloseta-Andratx,Spain,road bicycle racing
2009 Trofeo Pollença,2008 Trofeo Pollença,2010 Trofeo Magaluf-Palmanova,Trofeo Lloseta-Andratx,Spain,road bicycle racing
2008 Trofeo Pollença,2007 Trofeo Pollença,2009 Trofeo Pollença,Trofeo Lloseta-Andratx,Spain,road bicycle racing
2007 Trofeo Pollença,2006 Trofeo Pollença,2008 Trofeo Pollença,Trofeo Lloseta-Andratx,Spain,road bicycle racing
2006 Trofeo Pollença,2005 Trofeo Manacor,2007 Trofeo Pollença,Trofeo Lloseta-Andratx,Spain,road bicycle racing
2005 Trofeo Manacor,2004 Trofeo Manacor,2006 Trofeo Pollença,Trofeo Lloseta-Andratx,Spain,road bicycle racing
