col0,col1,col2,col3
Love and Rockets,Love and Rockets,United States of America,Mario Hernandez
The Scarlet Rose,The Scarlet Rose,France,Patricia Lyfoung
Samurai: Heaven and Earth,Samurai: Heaven and Earth,United States of America,Ron Marz
Love and Rockets,Love and Rockets,United States of America,Gilbert Hernandez
Kill Six Billion Demons,Kill Six Billion Demons,United States of America,Tom Parkinson-Morgan
Injustice 2,Injustice 2,United States of America,Tom Taylor
Injustice: Gods Among Us,Injustice: Gods Among Us,United States of America,Tom Taylor
Anthro,Anthro,United States of America,Howard Post
Ultimate Six,Ultimate Six,United States of America,Brian Michael Bendis
Terminator Salvation: The Final Battle,Terminator Salvation: The Final Battle,United States of America,J. Michael Straczynski
The Last of Us: American Dreams,The Last of Us: American Dreams,United States of America,Faith Erin Hicks
Swamp Thing,Swamp Thing,Netherlands,Floris Oudshoorn
Atomic Robo,Atomic Robo,United States of America,Brian Clevinger
World's Finest Comics,World's Finest Comics,United States of America,Alvin Schwartz
Kick-Ass,Kick-Ass,United States of America,"John Romita, Sr."
