col0,col1,col2,col3,col4
"2019 Vuelta a España, stage 8",Igualada,Valls,Miguel Ángel López,Primož Roglič
"2019 Giro d'Italia, stage 17",Rasen-Antholz,Commezzadura,Movistar 2019,Davide Cimolai
"2019 Giro d'Italia, stage 15",Como,Ivrea,Pavel Sivakov,Davide Cimolai
"2019 Giro d'Italia, stage 17",Rasen-Antholz,Commezzadura,Arnaud Démare,Davide Cimolai
"2019 Vuelta a España, stage 6",Ares del Maestrat,Mora de Rubielos,Movistar 2019,Jetse Bol
"2019 Giro d'Italia, stage 17",Rasen-Antholz,Commezzadura,Arnaud Démare,Mattia Cattaneo
"2019 Vuelta a España, stage 6",Ares del Maestrat,Mora de Rubielos,Movistar 2019,Nairo Quintana
"2019 Vuelta a España, stage 8",Igualada,Valls,Miguel Ángel López,Nairo Quintana
"2019 Giro d'Italia, stage 15",Como,Ivrea,Pavel Sivakov,Rüdiger Selig
"2019 Giro d'Italia, stage 17",Rasen-Antholz,Commezzadura,Movistar 2019,José Joaquín Rojas
"2019 Giro d'Italia, stage 15",Como,Ivrea,Pavel Sivakov,José Joaquín Rojas
"2019 Giro d'Italia, stage 17",Rasen-Antholz,Commezzadura,Arnaud Démare,José Joaquín Rojas
