col0,col1,col2,col3,col4,col5
Pauna language,Southern Maipuran languages,unwritten language,Bolivia,5 critically endangered,Santa Cruz Department
Mocho’ language,Q'anjobalan languages,unwritten language,Mexico,5 critically endangered,Chiapas
Karuk,Hokan languages,unwritten language,United States of America,4 severely endangered,California
Ayapa Zoque,Zoque languages,unwritten language,Mexico,5 critically endangered,Tabasco
Mapoyo language,Mapoyo-Yabarana language,unwritten language,Venezuela,5 critically endangered,Amazonas
Paipai,Yuman–Cochimí languages,unwritten language,Mexico,4 severely endangered,Baja California
Yakkha language,Kiranti languages,unwritten language,India,5 critically endangered,West Bengal
Bagvalal,Avar–Andic languages,unwritten language,Russia,3 definitely endangered,Republic of Dagestan
Karata,Andic languages,unwritten language,Russia,3 definitely endangered,Republic of Dagestan
Lakha,Southern Tibetic languages,unwritten language,Bhutan,3 definitely endangered,Wangdue Phodrang District
