col0,col1,col2,col3,col4
Sachsenburg,Sachsenburg,biological reserve,Wartburgkreis,2006-01-01
Klosterwald,Klosterwald,biological reserve,Schmalkalden-Meiningen,2001-01-01
Arzberg,Arzberg,biological reserve,Wartburgkreis,2006-01-01
Hermannsberg,Hermannsberg,biological reserve,Lage,2005-01-01
Hengsteysee,Hengsteysee,biological reserve,Herdecke,1991-01-01
Roßberg + Erweiterung,Roßberg,biological reserve,Wartburgkreis,2006-01-01
Bernshäuser Kutte,Kutte,biological reserve,Wartburgkreis,1959-01-01
Königsberg,Königs-Berg,biological reserve,Eifelkreis Bitburg-Prüm,1982-01-01
Winkel'scher Busch,Winkelscher-Busch,biological reserve,Wesel,1989-01-01
Ostenberg,Osten-Berg,biological reserve,Minden-Lübbecke District,1984-01-01
Schmalegger Tobel,Schmalegger Tobel,Bannwald,Landkreis Ravensburg,1970-01-01
Teufelsloch,Teufelsloch,biological reserve,Göppingen,1989-01-01
Schmalegger Tobel,Schmalegger Tobel,biological reserve,Landkreis Ravensburg,1970-01-01
Wummsee,Großer Wummsee,biological reserve,Mecklenburgische Seenplatte District,2003-01-01
Testorfer Holz,Testorf,biological reserve,Ludwigslust-Parchim District,2000-01-01
