col0,col1,col2,col3,col4,col5
1999 UCI Road World Championships – Women's road race,Diana Žiliūtė,cycling race,1999 UCI Road World Championships,road bicycle racing,2000 UCI Road World Championships – Women's road race
1998 UCI Road World Championships – Women's road race,Diana Žiliūtė,cycling race,1998 UCI Road World Championships,road bicycle racing,1999 UCI Road World Championships – Women's road race
1982 UCI Road World Championships – Women's road race,Maria Canins,cycling race,1982 UCI Road World Championships,road bicycle racing,1983 UCI Road World Championships – Women's road race
1966 UCI Road World Championships – Women's road race,Yvonne Reynders,UCI Road World Championships – Women's road race,1966 UCI Road World Championships,cycle sport,1967 UCI Road World Championships – Women's road race
1964 UCI Road World Championships – Women's road race,Emīlija Sonka,UCI Road World Championships – Women's road race,1964 UCI Road World Championships,cycle sport,1965 UCI Road World Championships – Women's road race
1962 UCI Road World Championships – Women's road race,Yvonne Reynders,UCI Road World Championships – Women's road race,1962 UCI Road World Championships,cycle sport,1963 UCI Road World Championships – Women's road race
1961 UCI Road World Championships – Women's road race,Beryl Burton,UCI Road World Championships – Women's road race,1961 UCI Road World Championships,cycle sport,1962 UCI Road World Championships – Women's road race
1960 UCI Road World Championships – Women's road race,Beryl Burton,UCI Road World Championships – Women's road race,1960 UCI Road World Championships,cycle sport,1961 UCI Road World Championships – Women's road race
1959 UCI Road World Championships – Women's road race,Yvonne Reynders,UCI Road World Championships – Women's road race,1959 UCI Road World Championships,cycle sport,1960 UCI Road World Championships – Women's road race
1958 UCI Road World Championships – Women's road race,Elsy Jacobs,UCI Road World Championships – Women's road race,1958 UCI Road World Championships,cycle sport,1959 UCI Road World Championships – Women's road race
1965 UCI Road World Championships – Women's road race,Elisabeth Eichholz,UCI Road World Championships – Women's road race,1965 UCI Road World Championships,cycle sport,1966 UCI Road World Championships – Women's road race
