col0,col1,col2,col3,col4
Manor in Kochłowy,Dwór,Kochłowy,2000-01-01,Poland
Manor in Głuponie,Dwór,Głuponie,1800-01-01,Poland
7 Posadzego Street in Poznań,Dwór,Poznań,1800-01-01,Poland
Manor in Wyciążkowo,Dwór,Wyciążkowo,1900-01-01,Poland
Manor in Radomicko,Dwór,"Radomicko, Greater Poland Voivodeship",1900-01-01,Poland
Manor in Siedlnica,Dwór,Siedlnica,1800-01-01,Poland
Manor in Mironice,Dwór,Mironice,1830-01-01,Poland
Manor in Radoryż Smolany,Dwór,Radoryż Smolany,1900-01-01,Poland
Sacred Heart church in Kłodnica Dolna,Dwór,Matczyn,1900-01-01,Poland
10 Sikorskiego Street in Krasnystaw,Dwór,Krasnystaw,1900-01-01,Poland
Manor in Fajsławice,Dwór,Fajsławice,1800-01-01,Poland
Manor in Sielec,Dwór,"Sielec, Lublin Voivodeship",1900-01-01,Poland
