col0,col1,col2,col3,col4
Burg Lockenhaus,cultural property,Denkmalgeschütztes Objekt,Austria,Lockenhaus
Rocca Sillana,rocca,Italian national heritage,Italy,Pomarance
Rocca Nuova,rocca,Italian national heritage,Italy,Serravalle Pistoiese
"Rocca Estense, San Felice sul Panaro",rocca,Italian national heritage,Italy,San Felice sul Panaro
Brancaleone Fortress,rocca,Italian national heritage,Italy,Ravenna
Rocca di Ripafratta,rocca,Italian national heritage,Italy,San Giuliano Terme
Heldburg Fortress,rocca,Kulturdenkmal,Germany,Heldburg
Schnippenburg,rocca,Kulturdenkmal,Germany,Lower Saxony
Burgruine Schimmelsprung,rocca,Denkmalgeschütztes Objekt,Austria,Gars am Kamp
Reußenburg,rocca,architectural heritage monument in Bavaria,Germany,Hammelburg
Fortress of San Leo,rocca,Italian national heritage,Italy,San Leo
Burgruine Plainburg,rocca,Denkmalgeschütztes Objekt,Austria,Großgmain
