col0,col1,col2,col3,col4
Until the End of Time,Quincy Jones III,United States of America,posthumous work,English
Mainstream,Ian Stanley,United Kingdom,studio recording,English
Face to Face,Shel Talmy,United Kingdom,studio recording,English
Fresh Cream,Robert Stigwood,United Kingdom,studio recording,English
The Cosmos Rocks,Queen,United Kingdom,studio recording,English
Joshua,Bob Ferguson,United States of America,studio recording,English
Street Fighting Years,Stephen Lipson,United States of America,studio recording,English
Excitable Boy,Waddy Wachtel,United States of America,studio recording,English
The Freewheelin' Bob Dylan,John H. Hammond,United States of America,studio recording,English
Street Fighting Years,Trevor Horn,United States of America,studio recording,English
My Bonnie,Bert Kaempfert,West Germany,debut album,English
In the City,Vic Coppersmith-Heaven,United Kingdom,debut album,English
Lights,Fred Falke,United Kingdom,debut album,English
The Family Jewels,Greg Kurstin,United Kingdom,debut album,English
Room on the 3rd Floor,Hugh Padgham,United Kingdom,debut album,English
