col0,col1,col2,col3
Volochysk Raion,Teofipol Raion,UTC+02:00,raion of Ukraine
Lyman Raion,Odessa,Eastern European Time,raion of Ukraine
Zakharivka Raion,Podilsk Raion,UTC+02:00,raion of Ukraine
Horokhiv Raion,Lokachi Raion,UTC+02:00,raion of Ukraine
Iziaslav Raion,Slavuta Raion,UTC+02:00,raion of Ukraine
Uzhhorod Raion,Michalovce District,UTC+02:00,raion of Ukraine
Velykyi Bereznyi Raion,Inovce,UTC+02:00,raion of Ukraine
Nikopol Raion,Solone Raion,UTC+02:00,raion of Ukraine
Shumsk Raion,Zbarazh Raion,UTC+02:00,raion of Ukraine
Derazhnia Raion,Khmelnytskyi Raion,UTC+02:00,raion of Ukraine
Kalanchak Raion,Armyansk,UTC+02:00,raion of Ukraine
