col0,col1,col2,col3,col4,col5,col6
Portrait of Carlo Negrini.,portrait,Carlo Negrini,Kingdom of Italy,Biedermeier,37.5,Paola Gambara Bovardi
Portrait of Émile Vincent.,portrait,Émile Vincent,Kingdom of Italy,Biedermeier,22,Paola Gambara Bovardi
Portrait of Luigi Mancinelli.,portrait,Luigi Mancinelli,Kingdom of Italy,Biedermeier,23,Paola Gambara Bovardi
Portrait of Ovide Musin.,portrait,Ovide Musin,Kingdom of Italy,Biedermeier,22.5,Paola Gambara Bovardi
Portrait of Georges Mathias.,portrait,Georges Mathias,Kingdom of Italy,Biedermeier,20.5,Paola Gambara Bovardi
Portrait of Paolo Serrao.,portrait,Paolo Serrao,Kingdom of Italy,Biedermeier,17.5,Paola Gambara Bovardi
Portrait of Beniamino Cesi.,portrait,Beniamino Cesi,Kingdom of Italy,Biedermeier,23.5,Paola Gambara Bovardi
Portrait of Gaetano Braga.,portrait,Gaetano Braga,Kingdom of Italy,Biedermeier,26.5,Paola Gambara Bovardi
Portrait of Cesare Pugni.,portrait,Cesare Pugni,Kingdom of Italy,Biedermeier,22.5,Paola Gambara Bovardi
Portrait of Friedrich Kiel.,portrait,Friedrich Kiel,Kingdom of Italy,Biedermeier,23,Paola Gambara Bovardi
