col0,col1,col2,col3
theater,theatre manager,performing arts genre,theatre
marketing,marketer,academic discipline,advertising
forestry,forester,academic discipline,silviculture
journalism,journalist,academic discipline,research
transport,porter,material flow,mode of transport
agriculture,farmer,economic sector,agricultural science
marketing,marketer,specialty,advertising
aviation,aircraft pilot,economic branch,military aviation
trade,trader,economic branch,trade item
maritime transport,sailor,economic branch,submarine
marketing,marketer,economic branch,advertising
