col0,col1,col2,col3,col4,col5
Salman Khan,Salman Khan,1988-01-01,India,Hum Aapke Hain Koun..!,Islam
Charlotte Brontë,Charlotte Brontë,1846-01-01,Yorkshire,The Professor,Anglicanism
H. P. Lovecraft,Howard Phillips Lovecraft,1897-01-01,Providence,At the Mountains of Madness,atheism
Neil Gaiman,Neil Gaiman,1984-01-01,Minneapolis,Good Omens,atheism
Salman Khan,Salman Khan,1988-01-01,India,Maine Pyar Kiya,Islam
H. P. Lovecraft,Howard Phillips Lovecraft,1897-01-01,Providence,The Cats of Ulthar,atheism
Jack London,Jack London,1895-01-01,Sonoma,The Valley of the Moon,atheism
Neil Gaiman,Neil Gaiman,1984-01-01,Minneapolis,Stardust,atheism
H. P. Lovecraft,Howard Phillips Lovecraft,1897-01-01,Providence,The Call of Cthulhu,atheism
Salman Khan,Salman Khan,1988-01-01,India,Dabangg,Islam
Doris Day,Doris Day,1939-01-01,Los Angeles,"Que Sera, Sera",Christian Science
H. P. Lovecraft,Howard Phillips Lovecraft,1897-01-01,Providence,The Case of Charles Dexter Ward,atheism
Jennifer Connelly,Jennifer Connelly,1982-01-01,United States of America,House of Sand and Fog,Roman Catholic
Jack London,Jack London,1895-01-01,Sonoma,To Build a Fire,atheism
Freddie Mercury,Freddie Mercury,1969-01-01,Munich,We Are the Champions,Zoroastrianism
