col0,col1,col2,col3,col4,col5
Gothenburg Municipality,Gothenburg,Kungälv Municipality,Bohuslän,Partille Municipality,Lyon
Nyköping Municipality,Nyköping,Gnesta Municipality,Södermanland,Norrköping Municipality,Nykøbing Falster Kommune
Sigtuna Municipality,Märsta,Sigtuna city municipality,Uppland,Upplands-Bro Municipality,Porsgrunn
Lund Municipality,Lund,Dalby Municipality,Malmö metropolitan area,Lomma Municipality,Greifswald
Gothenburg Municipality,Gothenburg,Kungälv Municipality,Västergötland,Partille Municipality,Nelson Mandela Bay Metropolitan Municipality
Borgholm Municipality,Borgholm,Ölands-Åkerbo municipality,Öland,Oskarshamn Municipality,Korsnäs
Vimmerby Municipality,Vimmerby,Locknevi Rural Municipality,Småland,Västervik Municipality,Skærbæk Municipality
Kristianstad Municipality,Kristianstad,Degeberga municipality,Scania,Osby Municipality,Rendsburg
Vimmerby Municipality,Vimmerby,Vimmerby Town,Småland,Västervik Municipality,Rygge
Borgholm Municipality,Borgholm,Ölands-Åkerbo municipality,Öland,Oskarshamn Municipality,Rockford
