col0,col1,col2,col3
Magneto,Ultimate Magneto,animated character,Mystique
Rogue,Ultimate Rogue,animated character,Joseph
Iceman,Ultimate Iceman,animated character,Kitty Pryde
Warren Worthington III,Ultimate Angel,animated character,Psylocke
Gwen Stacy,Spider-Woman,fictional human,Spider-man
Magneto,Ultimate Magneto,supervillain,Mystique
Rogue,Ultimate Rogue,supervillain,Joseph
Warren Worthington III,Ultimate Angel,supervillain,Psylocke
Gwen Stacy,Spider-Woman,comics character,Spider-man
Cyclops,Ultimate Cyclops,mutant,Emma Frost
Magneto,Ultimate Magneto,mutant,Mystique
Rogue,Ultimate Rogue,mutant,Joseph
Iceman,Ultimate Iceman,mutant,Kitty Pryde
Warren Worthington III,Ultimate Angel,mutant,Psylocke
