col0,col1,col2,col3
Kirchberg bei Mattighofen,560,15.74,Cultural heritage monuments in Kirchberg bei Mattighofen
Höflein an der Hohen Wand,490,8.94,Cultural heritage monuments in Höflein an der Hohen Wand
Handenberg,497,27.64,Cultural heritage monuments in Handenberg
Grünburg,365,43.2,Cultural heritage monuments in Grünburg
Grafenschachen,394,9.94,Cultural heritage monuments in Grafenschachen
Galtür,1584,121.2,Cultural heritage monuments in Galtür
Eidenberg,685,29,Cultural heritage monuments in Eidenberg
Berg,154,9.46,"Cultural heritage monuments in Berg, Lower Austria"
Krumpendorf,450,11.88,Cultural heritage monuments in Krumpendorf
Retzbach,243,18.14,Cultural heritage monuments in Retzbach (Niederösterreich)
Wiesfleck,409,20.08,Cultural heritage monuments in Wiesfleck
Klingenbach,231,4.82,Cultural heritage monuments in Klingenbach
Katzelsdorf,273,16.25,Cultural heritage monuments in Katzelsdorf
Inzing,616,19.37,Cultural heritage monuments in Inzing
