col0,col1,col2,col3,col4,col5
Gliese 382,7.7048,Sextans,74000,-0.14,129.7887
V815 Her,32.3959,Hercules,23400,-0.09,30.8681
BM Lyn,361.4806,Lynx,340,-0.12,2.7664
EI Eri,55.0679,Eridanus,6600,7.42,18.1594
10 Leonis Minoris,55.1092,Leo Minor,1800,-0.02,18.1458
QU And,44.9162,Andromeda,21400,-0.11,22.2637
Lambda Andromedae,24.1695,Andromeda,460,-0.63,41.3744
V1971 Cyg,240.8478,Cygnus,1300,-0.15,4.152
V2075 Cyg,168.5005,Cygnus,3800,-0.3,5.9347
V4138 Sgr,74.6776,Sagittarius,1550,-0.22,13.3909
V1017 Sco,385.6388,Scorpius,316,0,2.5931
KT Peg,48.1341,Pegasus,7200,0.07,20.7753
IM Pegasi,99.5064,Pegasus,2,-0.11,10.0496
V1192 Ori,366.6496,Orion,250,0.1,2.7274
