col0,col1,col2,col3,col4,col5
Touch of the times,caricature,Edinburgh,National Library of Scotland,1800-01-01,clothing
Commodore Balfour,caricature,Edinburgh,National Library of Scotland,1800-01-01,clothing
Mr Campbell,caricature,Edinburgh,National Library of Scotland,1800-01-01,clothing
I am now a principall and can command twenty thousand pounds,etching,Edinburgh,National Library of Scotland,1800-01-01,clothing
5 unidentified men in a race,etching,Edinburgh,National Library of Scotland,1800-01-01,man
False alarm or the jeweller panic struck,etching,Edinburgh,National Library of Scotland,1800-01-01,clothing
Two unidentified men,etching,Edinburgh,National Library of Scotland,1800-01-01,man
Touch of the times,etching,Edinburgh,National Library of Scotland,1800-01-01,clothing
Commodore Balfour,etching,Edinburgh,National Library of Scotland,1800-01-01,clothing
Mr Campbell,etching,Edinburgh,National Library of Scotland,1800-01-01,clothing
Lord Melville monument,engraving,Edinburgh,National Library of Scotland,1800-01-01,clothing
Mr O Brion the celebrated Irish giant,engraving,Edinburgh,National Library of Scotland,1800-01-01,clothing
Orlando & Rosalind,engraving,Edinburgh,National Library of Scotland,1800-01-01,clothing
"Apollo, Prince of the muses, suping browse out of his helmet",engraving,Edinburgh,National Library of Scotland,1800-01-01,clothing
