col0,col1,col2,col3,col4
Kneeling Amenhotep III as the god Neferhotep-1970.636,Amenhotep III,Amenhotep III,Art of ancient Egypt,3.8
Head of a demon-58.316,Rakshasa,demon,sculpture,20.3
Relief from a scene of Mehu fishing-39.833.1,fishing,man,Art of ancient Egypt,25
Pseudo groupe of Penmeru-12.1484,man,man,Art of ancient Egypt,105
Relief from a scene of Mehu fishing-39.833.1,man,man,Art of ancient Egypt,25
Pseudo groupe of Penmeru-12.1484,woman,woman,Art of ancient Egypt,105
Wikipedia Monument,woman,Wikipedia,nude,60
Asia,woman,Asia,allegorical sculpture,1.57
Africa,woman,Africa,allegorical sculpture,1.84
Asia,woman,Asia,allegory,1.57
Africa,woman,Africa,allegory,1.84
Asia,woman,Asia,public art,1.57
Africa,woman,Africa,public art,1.84
Madonna enthroned,Virgin Mary,Madonna and Child,religious painting,17
