col0,col1,col2,col3,col4,col5
Autovía A-4,M-45,Spain,autovía,647,Community of Madrid
Autovía A-8,Autovía A-6,Spain,autovía,468,Asturias
Autovía SA-20,CL-510,Spain,autovía,3.5,Salamanca Province
Autovía A-75,A24 motorway,Spain,autovía,12.7,Ourense Province
Autovía A-68,A-122,Spain,autovía,70.15,Navarre
Autovía A-52,Autovía A-6,Spain,autovía,307,Castile and León
Autovía A-51,Autopista AP-51,Spain,autovía,10,Province of Ávila
Autovía A-50,AV-804,Spain,autovía,101,Province of Ávila
Autovía A-42,Plaza Elíptica,Spain,autovía,78,Community of Madrid
Autovía SA-20,CL-510,Spain,motorway ring road,3.5,Salamanca Province
Autovía A-4,M-45,Spain,road,647,Community of Madrid
Autovía A-8,Autovía A-6,Spain,road,468,Asturias
Autovía A-75,A24 motorway,Spain,road,12.7,Ourense Province
Autovía A-68,A-122,Spain,road,70.15,Navarre
Autovía A-51,Autopista AP-51,Spain,road,10,Province of Ávila
