col0,col1,col2,col3,col4
2017 World Grand Prix,sports season,World Professional Billiards and Snooker Association,2017-01-01,2018 World Grand Prix
2017 China Open,sports season,World Professional Billiards and Snooker Association,2017-01-01,2018 China Open
2016 Champion of Champions,sports season,World Professional Billiards and Snooker Association,2016-01-01,2017 Champion of Champions
Players Tour Championship 2015/2016 – Finals,sports season,World Professional Billiards and Snooker Association,2016-01-01,2017 Players Championship
2016 China Open,sports season,World Professional Billiards and Snooker Association,2016-01-01,2017 China Open
2016 World Grand Prix,sports season,World Professional Billiards and Snooker Association,2016-01-01,2017 World Grand Prix
2015 Champion of Champions,sports season,World Professional Billiards and Snooker Association,2015-01-01,2016 Champion of Champions
Players Tour Championship 2014/2015 – Finals,sports season,World Professional Billiards and Snooker Association,2015-01-01,Players Tour Championship 2015/2016 – Finals
2015 World Grand Prix,sports season,World Professional Billiards and Snooker Association,2015-01-01,2016 World Grand Prix
2015 China Open,sports season,World Professional Billiards and Snooker Association,2015-01-01,2016 China Open
Asian Tour 2014/2015 – Event 1,sports season,World Professional Billiards and Snooker Association,2014-01-01,European Tour 2014/2015 – Event 1
2014 China Open,sports season,World Professional Billiards and Snooker Association,2014-01-01,2015 China Open
