col0,col1,col2,col3
Cait,15 Lyncis,The Worlds of the Federation,Star Trek multiverse
Gamma Trianguli VI,Gamma Trianguli,The Worlds of the Federation,Star Trek multiverse
Catulla,Theta Pictoris,The Worlds of the Federation,Star Trek multiverse
Aurelia,Xi Herculis,The Worlds of the Federation,Star Trek multiverse
Neural,Zeta Boötis,The Worlds of the Federation,Star Trek multiverse
Ardana,Mu Leonis,The Worlds of the Federation,Star Trek multiverse
Medusa,Xi Hydrae,The Worlds of the Federation,Star Trek multiverse
Tiburon,Omega Fornacis,The Worlds of the Federation,Star Trek multiverse
Taurus II,Beta Tauri,The Worlds of the Federation,Star Trek multiverse
Izar,Epsilon Boötis,The Worlds of the Federation,Star Trek multiverse
Deneb V,Beta Ceti,The Worlds of the Federation,Star Trek multiverse
