col0,col1,col2,col3
Kassel,Kassel Government Region,Mayors for Peace,West Hesse Depression
Osnabrück,Ems-Supérieur,Mayors for Peace,TERRA.vita Nature Park
Munich,Bavaria,Mayors for Peace,Planungsregion München
Freiburg im Breisgau,Freiburg Government Region,Mayors for Peace,Upper Rhine Trinational Metropolitan Region
Osnabrück,Ems-Supérieur,Mayors for Peace,Osnabrück Land
Karlsruhe,Karlsruhe Government Region,Mayors for Peace,Upper Rhine Plain
Landshut,Landshut,Bayerischer Städtetag,Lower Bavarian Upland
Bayreuth,Bayreuth,Bayerischer Städtetag,Nuremberg Metropolitan Region
Aschaffenburg,Aschaffenburg,Mayors for Peace,Frankfurt Rhine-Main Metropolitan Region
Celle,Celle,Lüneburg Regional Association,Lüneburg Heath
Rosenheim,Rosenheim,Bayerischer Städtetag,Bavarian Alpine Foreland
Kassel,Kassel,Mayors for Peace,West Hesse Depression
