col0,col1,col2,col3,col4
La Raya de Santiago,minor local entity of Spain,55,Murcia,Spain
Zarandona,minor local entity of Spain,39,Murcia,Spain
Villanueva Tobera,minor local entity of Spain,552,Burgos Province,Spain
Valladolises y Lo Jurado,minor local entity of Spain,162,Murcia,Spain
Torremediana,minor local entity of Spain,1015,Soria,Spain
Santiago y Zaraiche,minor local entity of Spain,39,Murcia,Spain
Sangonera la Seca,minor local entity of Spain,100,Murcia,Spain
Nonduermas,minor local entity of Spain,50,Murcia,Spain
Montañana,minor local entity of Spain,506,Miranda de Ebro,Spain
Llano de Brujas,minor local entity of Spain,39,Murcia,Spain
