col0,col1,col2,col3
Cheers to the Fall,Adrian Gurvitz,2015-08-28,Grammy Award for Best R&B Album
10,Trackmasters,2002-10-15,Soul Train Music Award for Best R&B/Soul Album of the Year
Dicen que el tiempo,Jennifer Peña,2007-02-27,Grammy Award for Best Latin Pop Album
Breakaway,Clive Davis,2004-11-30,Juno Award for International Album of the Year
I Do Not Want What I Haven't Got,Nellee Hooper,1990-09-11,Juno Award for International Album of the Year
Play,Moby,1999-05-17,MTV Europe Music Award for Best Album
I Do Not Want What I Haven't Got,Nellee Hooper,1990-09-11,Grammy Award for Best Alternative Music Album
Play,Moby,1999-05-17,Grammy Award for Best Alternative Music Album
Breakaway,Clive Davis,2004-11-30,Grammy Award for Best Pop Vocal Album
All Things Must Pass,Phil Spector,1970-11-30,Grammy Award for Album of the Year
"Stories from the City, Stories from the Sea",Rob Ellis,2000-10-23,Grammy Award for Best Rock Album
4,"Robert John ""Mutt"" Lange",1981-07-04,Grammy Award for Best Rock Performance by a Duo or Group with Vocal
Captain Fantastic and the Brown Dirt Cowboy,Gus Dudgeon,1975-05-19,Grammy Award for Album of the Year
