col0,col1,col2,col3
A Nice Pair,Norman Smith,1973-12-08,progressive rock
Living in the Past,Ian Anderson,1972-06-23,progressive rock
Delicate Sound of Thunder,David Gilmour,1988-11-22,progressive rock
Greatest Hits,Mariah Carey,2001-12-04,pop music
4 Way Street,"Crosby, Stills, Nash & Young",1971-04-07,rock music
Finale,Jim Messina,1977-01-01,rock music
Blue Moves,Gus Dudgeon,1976-10-22,rock music
Goodbye Yellow Brick Road,Gus Dudgeon,1973-10-05,rock music
Johnny Hallyday Story - Palais des sports,Jacques Revaux,1976-10-20,rock music
It's Too Late to Stop Now,Ted Templeman,1974-02-01,rock music
1967–1970,George Martin,1973-04-19,rock music
