col0,col1,col2,col3,col4
Great Molasses Flood,Boston,21,industrial disaster,Boston
Bento Rodrigues dam disaster,Minas Gerais,17,tailings dam failure,Minas Gerais
Dalfsen train crash,Dalfsen,1,disaster,Dalfsen
Bento Rodrigues dam disaster,Minas Gerais,17,disaster,Minas Gerais
Great Molasses Flood,Boston,21,flood,Boston
Mecca crane collapse,Masjid al-Haram,111,disaster,Mecca
2015 Tianjin explosions,Binhai New Area,129,disaster,Tianjin
Vallisaari disaster,Vallisaari,12,disaster,Helsinki
Lapua Cartridge Factory Explosion,Lapua Cartridge Factory,40,disaster,Lapua
Triangle Shirtwaist Factory fire,Brown Building,146,disaster,New York City
Oppau explosion,Ludwigshafen-Oppau,559,disaster,Circle of the Rhine
Nedelin catastrophe,Baikonur Cosmodrome,102,disaster,Kyzylorda Region
Mecca crane collapse,Masjid al-Haram,111,structural failure,Mecca
