col0,col1,col2,col3,col4,col5
Bundesstraße 53,Germany,Germany,Bundesstraße,Rhineland-Palatinate,Trier
Bundesstraße 51,Germany,Germany,Bundesstraße,Lower Saxony,Stuhr
Bundesstraße 50,Germany,Germany,Bundesstraße,Rhineland-Palatinate,Roth an der Our
Bundesstraße 49,Germany,Germany,Bundesstraße,Hesse,Alsfeld
Bundesstraße 48,Germany,Germany,Bundesstraße,Rhineland-Palatinate,Bingen am Rhein
Bundesstraße 47,Germany,Germany,Bundesstraße,Bavaria,Hettenleidelheim
Bundesstraße 45,Germany,Germany,Bundesstraße,Baden-Württemberg,Sinsheim
Bundesstraße 44,Germany,Germany,Bundesstraße,Baden-Württemberg,Frankfurt am Main
Bundesstraße 43,Germany,Germany,Bundesstraße,Hesse,Wiesbaden
Bundesstraße 42,Germany,Germany,Bundesstraße,North Rhine-Westphalia,Bonn
