col0,col1,col2,col3
Annandale,Colony of New South Wales,1920-01-01,1894-01-01
Eden,Australia,1894-01-01,1859-01-01
Eastern Suburbs,Australia,1927-01-01,1920-01-01
Eastern Division of Camden,Australia,1857-01-01,1856-01-01
East Sydney,Australia,1894-01-01,1859-01-01
East Moreton,Australia,1859-01-01,1859-01-01
East Maitland,Australia,1904-01-01,1859-01-01
East Macquarie,Australia,1894-01-01,1859-01-01
Earlwood,Australia,1991-01-01,1950-01-01
Durham,Australia,1920-01-01,1880-01-01
Dulwich Hill,Australia,1968-01-01,1927-01-01
