col0,col1,col2,col3
Sonnet 25,Shakespeare's sonnets,Where I may not remove nor be removed.,Sonnet 26
Sonnet 4,Shakespeare's sonnets,Which used lives th' executor to be.,Sonnet 5
Sonnet 98,Shakespeare's sonnets,As with your shadow I with these did play.,Sonnet 99
Sonnet 91,Shakespeare's sonnets,"All this away, and me most wretchcd make.",Sonnet 92
Sonnet 84,Shakespeare's sonnets,"Being fond on praise, which makes your praises worse.",Sonnet 85
Sonnet 73,Shakespeare's sonnets,"To love that well, which thou must leave ere long.",Sonnet 74
Sonnet 70,Shakespeare's sonnets,Then thou alone kingdoms of hearts shouldst owe.,Sonnet 71
Sonnet 61,Shakespeare's sonnets,"From me far off, with others all too near.",Sonnet 62
Sonnet 139,Shakespeare's sonnets,"Kill me outright with looks, and rid my pain.",Sonnet 140
Sonnet 136,Shakespeare's sonnets,And then thou lov'st me for my name is Will.,Sonnet 137
Sonnet 117,Shakespeare's sonnets,The constancy and virtue of your love.,Sonnet 118
Sonnet 27,Shakespeare's sonnets,"For thee, and for my self, no quiet find.",Sonnet 28
Sonnet 40,Shakespeare's sonnets,Kill me with spites yet we must not be foes.,Sonnet 41
Sonnet 31,Shakespeare's sonnets,And thou (all they) hast all the all of me.,Sonnet 32
Sonnet 37,Shakespeare's sonnets,"This wish I have, then ten times happy me.",Sonnet 38
