col0,col1,col2,col3,col4,col5
CD-22 11298,13.44,-22.6778579867143,15.4,240.3567930533024,Scorpius
V* V1005 Ori,10.107,1.7835200223265,10.3,74.8951424168931,Orion
V* BS Psc,10.76,-0.9332847111714,45,358.1015310544879,Pisces
V* V417 Hya,8.124,-11.7296990065771,3.7,151.1569122525037,Hydra
HD 18134,8.83,-61.6179456533822,15,42.9707236821837,Horologium
V* NZ Lup,7.975,-42.2668643923027,40,238.3637145726714,Lupus
HD 138009,9.432,-32.303587865,39,232.609317551,Lupus
V* V340 Tel,9.87,-46.7702057862264,3.8,295.3921419529644,Telescopium
V* V546 Car,9.976,-64.7982751148278,19.2,159.158146196454,Carina
V* V561 Car,10.88,-65.0386313498288,51.2,161.2484154339056,Carina
V* V555 Car,9.625,-64.7688435366935,4.8,160.5295160722561,Carina
