col0,col1,col2,col3
Mount Nyiragongo,Goma Volcanological Observatory,Democratic Republic of the Congo,feldspathoid
Mount Vesuvius,Vesuvius Observatory,Italy,tephrite
Cotopaxi,Instituto Geofísico de la Escuela Politécnica Nacional,Ecuador,tuff
Cerro Machín,Observatorio Vulcanológico y Sismológico de Manizales,Colombia,dacite
Mount St. Helens,Cascades Volcano Observatory,United States of America,dacite
Reventador,Instituto Geofísico de la Escuela Politécnica Nacional,Ecuador,andesite
Ulawun,Rabaul Volcanological Observatory,Papua New Guinea,andesite
Calbuco,Southern Andean Volcano Observatory,Chile,andesite
Karangetang,Directorate of Volcanology and Geological Hazards Mitigation,Indonesia,andesite
Gunung Soputanpatepangan,Directorate of Volcanology and Geological Hazards Mitigation,Indonesia,andesite
Semeru,Directorate of Volcanology and Geological Hazards Mitigation,Indonesia,andesite
Merapi,Directorate of Volcanology and Geological Hazards Mitigation,Indonesia,andesite
Gunung Telomoyo,Directorate of Volcanology and Geological Hazards Mitigation,Indonesia,andesite
Soufrière Hills,Montserrat Volcano Observatory,United Kingdom,andesite
Mount Pavlof,Alaska Volcano Observatory,United States of America,andesite
