col0,col1,col2,col3,col4
villa Paul-Verlaine,4,1926-01-01,rue Miguel-Hidalgo,villa
villa Murat,3,1881-01-01,boulevard Murat,villa
villa Riberolle,3.6,1903-01-01,cité Aubry,private road
villa Dietz-Monnin,2,1892-01-01,villa Cheysson,private road
villa Mozart,12,1895-01-01,avenue Mozart,villa
villa Molitor,8,1873-01-01,rue Chardon-Lagache,villa
villa Michel-Ange,7,1883-01-01,rue Bastien-Lepage,villa
villa Maurice-Rollinat,4.6,1933-01-01,rue Miguel-Hidalgo,villa
villa Marceau,3,1892-01-01,rue de la Liberté,villa
villa Letellier,8,1907-01-01,rue Letellier,villa
villa Lecourbe,12,1906-01-01,rue Lecourbe,villa
villa Leconte-de-Lisle,3.5,1924-01-01,rue Leconte-de-Lisle,villa
villa Mozart,12,1895-01-01,avenue Mozart,private road
