col0,col1,col2,col3,col4,col5
Muscat de Beaumes de Venise AOC,appellation d'origine contrôlée,Côtes du Rhône AOC,1945-01-01,Vaucluse,France
Côtes de Bourg,appellation d'origine contrôlée,French wine,1936-01-01,Gironde,France
Côtes de Blaye AOC,appellation d'origine contrôlée,French wine,1936-01-01,Gironde,France
Côte-Rôtie AOC,appellation d'origine contrôlée,French wine,1936-01-01,Rhône,France
Coteaux du Layon,appellation d'origine contrôlée,French wine,1950-01-01,Maine-et-Loire,France
AOC Côteaux-de-Die,appellation d'origine contrôlée,French wine,1993-01-01,Drôme,France
Corton,appellation d'origine contrôlée,French wine,1937-01-01,Côte-d’Or,France
Clairette de Die AOC,appellation d'origine contrôlée,French wine,1942-01-01,Drôme,France
Châtillon-en-Diois,appellation d'origine contrôlée,French wine,1975-01-01,Drôme,France
Château-Grillet AOC,appellation d'origine contrôlée,French wine,1936-01-01,Loire,France
Blanquette de Limoux,appellation d'origine contrôlée,sparkling wine,1938-02-18,Aude,France
Cabardès AOC,appellation d'origine contrôlée,French wine,1999-01-01,Aude,France
Canon Fronsac,appellation d'origine contrôlée,French wine,1939-01-01,Gironde,France
Sauternes,appellation d'origine contrôlée,French wine,1936-09-30,Gironde,France
Lalande-de-Pomerol AOC,appellation d'origine contrôlée,French wine,1936-01-01,Gironde,France
