col0,col1,col2,col3,col4,col5
Esgueira,13431,UTC±00:00,freguesia,17.15,40
Almendra,457,UTC±00:00,freguesia,54.51,453
Atalaia,160,Western European Time,freguesia,24.39,722
Armação de Pêra,3770,UTC±00:00,freguesia,9.15,8
Amora,48629,UTC±00:00,city of Portugal,27.31,12
Agualva-Cacém,81845,UTC±00:00,city of Portugal,10.51,43
Angueira,162,Western European Time,locality,22.01,691
Agualva,35824,Western European Time,locality,8,151
Angueira,162,Western European Time,freguesia,22.01,691
Amora,48629,UTC±00:00,freguesia,27.31,12
Agualva-Cacém,81845,UTC±00:00,freguesia,10.51,43
Agualva,35824,Western European Time,freguesia,8,151
